Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18/08/2014,540,548.5,537.65,546.4,544.3863582525,616314,18280,335512934,124096,20.14,10.85,6.4
14/08/2014,534,545.7,525.2,541.3,535.4515262207,1544010,41178,826742511,323611,20.96,20.5,7.3
13/08/2014,544.7,544.7,528.6,534.7,535.1649667556,769452,22768,411783754,123100,16,16.1,-10
12/08/2014,539,546.8,533.3,541.9,540.4998917337,729682,22778,394393042,135123,18.52,13.5,2.9
11/08/2014,545.95,545.95,530.05,534.9,535.8852681813,677676,22692,363156585,116720,17.22,15.9,-11.05
08/08/2014,551.8,551.8,535.1,537.55,542.6112912886,724594,24490,393172886,130112,17.96,16.7,-14.25
07/08/2014,553,561.8,551.6,555.45,557.4524952814,811151,24862,452178149,84459,10.41,10.2,2.45
06/08/2014,563.8,568.55,548.6,550.15,557.8312752593,616110,19355,343685427,102558,16.65,19.95,-13.65
05/08/2014,555,565.9,544.7,561.7,553.9891952399,1388277,28672,769090458,492233,35.46,21.2,6.7
04/08/2014,552.7,557.05,544,551,550.8080137798,818590,20014,450885932,247672,30.26,13.05,-1.7
01/08/2014,548,565,544.8,549.2,555.9045793627,956596,32378,531776097,146536,15.32,20.2,1.2
31/07/2014,545,561.8,543.25,553.4,555.548846032,1113939,24402,618847526,397523,35.69,18.55,8.4
30/07/2014,551.7,551.85,537.3,544.9,543.0132161902,638535,22642,346732944,158156,24.77,14.55,-6.8
28/07/2014,560.2,564,544.35,547.55,551.4608416935,523516,21193,288698574,80308,15.34,19.65,-12.65
25/07/2014,570.05,573.9,552,557.15,561.7742866383,884334,29348,496796102,146134,16.52,21.9,-12.9
24/07/2014,556.65,571,553.4,567.05,565.64979971,1103400,30948,624137989,323569,29.32,17.6,10.4
23/07/2014,564.55,566.05,550.15,554.95,556.5251956934,557377,19221,310194344,120983,21.71,15.9,-9.6
22/07/2014,565.85,568.85,555.55,562.1,561.956203326,720557,22440,404921476,144895,20.11,13.3,-3.75
21/07/2014,565,571.5,560.25,562.05,564.511484229,815292,22670,460241697,244235,29.96,11.25,-2.95
18/07/2014,557.5,567.8,549.35,562,561.5544931139,1143383,33317,642071861,182187,15.93,18.45,4.5
17/07/2014,543,559.9,540.35,558.9,553.2043955145,1002522,30216,554599577,222801,22.22,19.55,15.9
16/07/2014,529,545.8,525.5,542.7,534.1685171672,967486,24850,516800562,344814,35.64,20.3,13.7
15/07/2014,518.3,529,514.15,526.25,521.3633896865,588550,22747,306848423,126697,21.53,14.85,7.95
14/07/2014,497,517.4,493.65,513.95,508.7276109939,776687,26911,395122122,135776,17.48,23.75,16.95
11/07/2014,521,524,499.1,500.95,509.8450055344,985661,30421,502534338,255788,25.95,24.9,-20.05
10/07/2014,519.25,537.45,510.4,521.9,524.3345647972,1200739,40544,629588961,76881,6.4,27.05,2.65
09/07/2014,514.65,526.3,511.25,517.3,519.1553987367,749768,26354,389246105,121020,16.14,15.05,2.65
