Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
15/03/2016,1221.9,1221.9,1197.7,1206.95,1205.7917635055,35282,2471,42542745,6125,17.36,24.2,-14.95
14/03/2016,1223.8,1235.9,1204.35,1211,1219.3515162488,55235,2775,67350881,11103,20.1,31.55,-12.8
11/03/2016,1226,1234.95,1215.5,1219.95,1224.7770302215,54994,2694,67355388,14639,26.62,19.45,-6.05
10/03/2016,1239,1247,1221,1226.05,1231.4073526485,70342,2817,86619656,23372,33.23,26,-12.95
09/03/2016,1219.4,1237.85,1212.5,1235.05,1229.3673682186,98781,3718,121438138,60524,61.27,25.35,15.65
08/03/2016,1216,1233,1212.1,1216.85,1220.6508622572,91620,3802,111836032,45410,49.56,20.9,0.85
04/03/2016,1217,1229,1210,1215.9,1218.4790929528,51155,2871,62331298,17485,34.18,19,-1.1
03/03/2016,1209.9,1228,1203,1215.35,1217.4154523398,68831,3909,83795923,16609,24.13,25,5.45
02/03/2016,1280,1280,1190.2,1199.05,1218.3082757566,235338,11663,286714233,74459,31.64,89.8,-80.95
01/03/2016,1224,1279,1210,1266.25,1257.08002325,147957,6605,185993789,47900,32.37,69,42.25
29/02/2016,1225,1268.05,1216.3,1226.8,1246.5579320476,148398,7013,184986704,49076,33.07,51.75,1.8
26/02/2016,1235,1248,1225,1229.6,1234.1778241795,94824,4931,117029678,42035,44.33,23,-5.4
25/02/2016,1219.6,1241,1217,1218.7,1220.5497490457,452672,3038,552508696,423143,93.48,24,-0.9
24/02/2016,1209,1223.9,1195,1218.45,1210.3320139891,180140,4012,218029209,145219,80.61,28.9,9.45
23/02/2016,1237.35,1239.3,1206.15,1211.9,1220.5459694119,40081,3107,48920703,13105,32.7,33.15,-25.45
22/02/2016,1235,1249,1232.5,1237.35,1240.3608878761,49151,2983,60964978,21007,42.74,16.5,2.35
19/02/2016,1209.85,1245,1203.65,1230.75,1233.5927614056,70207,4474,86606847,13522,19.26,41.35,20.9
18/02/2016,1219.95,1223,1188.15,1210.65,1208.0169878111,54804,3001,66204163,18001,32.85,34.85,-9.3
17/02/2016,1206,1208.5,1187.1,1202.95,1198.6813268334,47180,3491,56553785,10315,21.86,21.4,-3.05
16/02/2016,1230,1234.4,1200.8,1204.45,1214.4713227869,29710,2024,36081943,4106,13.82,33.6,-25.55
15/02/2016,1170,1228.95,1161.6,1222.7,1208.2632396809,216225,3416,261256719,175682,81.25,67.35,52.7
12/02/2016,1126,1178.9,1092,1168.4,1129.5449103019,244877,11518,276599569,23989,9.8,86.9,42.4
11/02/2016,1185,1185,1119,1126,1146.4702342087,35225,2181,40384414,8889,25.23,66,-59
10/02/2016,1182.6,1200.8,1162,1184.35,1173.6691256946,95024,2288,111526735,56062,59,38.8,1.75
09/02/2016,1197.55,1215,1178.85,1182.6,1195.5046224331,36669,1939,43837959,8134,22.18,36.15,-14.95
08/02/2016,1217,1236.3,1190.5,1197.55,1217.2402002414,44746,2462,54466630,11549,25.81,45.8,-19.45
05/02/2016,1204.9,1223.95,1195.25,1217.35,1209.346889132,61253,3166,74076125,16669,27.21,28.7,12.45
04/02/2016,1217,1221.1,1188.85,1201.15,1207.4869114948,146579,2184,176992224,5741,3.92,32.25,-15.85
03/02/2016,1205,1221,1190.15,1207.05,1208.241139222,68222,2145,82428627,4526,6.63,30.85,2.05
02/02/2016,1226,1240.85,1201.1,1209.05,1226.6007584376,26370,1707,32345462,2779,10.54,39.75,-16.95
01/02/2016,1232.8,1238.35,1209,1226.95,1227.4631404024,28283,2047,34716340,3668,12.97,29.35,-5.85
29/01/2016,1184,1239.95,1184,1232.7,1229.5044630289,60385,3688,74243627,15089,24.99,55.95,48.7
28/01/2016,1183,1210.6,1178.45,1201.2,1199.3631247616,31452,2518,37722369,5665,18.01,32.15,18.2
27/01/2016,1185,1196,1164.65,1176.9,1178.7088105618,40599,2602,47854399,6984,17.2,31.35,-8.1
25/01/2016,1200.05,1218.4,1175.05,1178.1,1196.9224899598,39840,3078,47685392,10123,25.41,43.35,-21.95
22/01/2016,1144.85,1203.8,1142.05,1191.45,1188.1634895328,173112,2781,205685358,125510,72.5,61.75,46.6
21/01/2016,1152,1163.45,1132.5,1140.3,1141.5798316225,27082,1877,30916265,2648,9.78,30.95,-11.7
20/01/2016,1142.1,1159.5,1102.4,1150.5,1133.0861654652,37869,2446,42908840,8022,21.18,57.1,8.4
19/01/2016,1170,1170,1134.5,1151.8,1149.2903070164,39379,2647,45257903,10190,25.88,35.5,-18.2
18/01/2016,1178.55,1186,1157,1167,1170.4873835272,29406,1763,34419352,5892,20.04,29,-11.55
15/01/2016,1200,1200,1171,1176.55,1184.02022141,38029,2189,45027105,7005,18.42,29,-23.45
14/01/2016,1190,1198.35,1169.55,1187.95,1185.039073297,39797,2233,47161000,6655,16.72,28.8,-2.05
13/01/2016,1195,1214,1176.6,1205.4,1199.5448417224,69277,3566,83100868,13761,19.86,37.4,10.4
12/01/2016,1165,1190,1152,1182.15,1175.7353044134,37137,2144,43663282,10658,28.7,38,17.15
11/01/2016,1197,1197,1154.6,1163.6,1170.2271697401,31778,2110,37187479,7725,24.31,42.4,-33.4
08/01/2016,1194.05,1207.85,1191.1,1196.7,1199.377247004,36048,1978,43235151,9281,25.75,16.75,2.65
07/01/2016,1215,1221,1170,1193.6,1190.551027719,125618,5298,149554639,15921,12.67,51,-21.4
06/01/2016,1254,1254,1218.1,1223.7,1235.7247767943,52194,2441,64497419,16684,31.97,35.9,-30.3
05/01/2016,1247,1270.35,1238.6,1248.05,1253.4581878126,71582,2806,89725044,7103,9.92,31.75,1.05
04/01/2016,1263.45,1263.45,1241.55,1244.2,1248.6133449193,37977,1650,47418589,11461,30.18,21.9,-19.25
01/01/2016,1265,1278,1256.35,1263.45,1271.4375587894,36146,1527,45957382,10066,27.85,21.65,-1.55
31/12/2015,1262,1277.55,1256.6,1271.55,1265.6808223942,46012,2299,58236506,17831,38.75,20.95,9.55
30/12/2015,1265,1274,1258,1262.3,1265.9293591058,39991,1686,50625781,11306,28.27,16,-2.7
