Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25/01/2011,348,351.9,342.1,344.45,346.2834057037,62871,1324,21771184,20260,32.22,9.8,-3.55
24/01/2011,353.5,355.5,347.5,348.25,350.6781877693,71492,1309,25070685,33133,46.35,8,-5.25
21/01/2011,350.05,354.65,346,353.5,350.489802257,106249,1876,37239191,24791,23.33,8.65,3.45
20/01/2011,348,352.7,344.05,350.6,348.827935373,175097,1581,61078725,114438,65.36,8.65,2.6
19/01/2011,355.55,359.35,349.2,351.5,355.5649068428,89043,2215,31660566,24449,27.46,10.15,-4.05
18/01/2011,349.8,357,348,355.15,353.800951329,112264,2401,39719110,38276,34.09,9,5.35
17/01/2011,342,347.4,338,345.9,344.1254064097,155016,3137,53344944,38017,24.52,9.4,3.9
14/01/2011,346,354.6,338.1,339.55,346.2634884148,168793,2879,58446853,41825,24.78,16.5,-6.45
13/01/2011,347.1,349.9,340,344.05,344.0128696654,111114,2287,38224646,28538,25.68,9.9,-3.05
12/01/2011,349.5,352.25,338.4,345.65,345.0860715475,231203,3616,79784935,104059,45.01,13.85,-3.85
11/01/2011,352,353.2,344.35,348.65,348.0847488303,110503,2094,38464409,40057,36.25,8.85,-3.35
10/01/2011,352.5,357,345.5,347.8,350.7893889765,123645,2336,43373354,43879,35.49,11.5,-4.7
07/01/2011,362.1,369.95,353.25,356.85,363.3935533874,109670,2453,39853371,38856,35.43,16.7,-5.25
06/01/2011,378,378.95,361.7,363.5,365.324337456,207873,3500,75941066,74427,35.8,17.25,-14.5
05/01/2011,379.5,380.5,373.7,374.95,376.2816096686,121466,1933,45705422,28165,23.19,6.8,-4.55
04/01/2011,373,380.8,370.05,378.6,376.026898693,460580,5610,173190469,168470,36.58,10.75,5.6
03/01/2011,370,377,368,372.5,372.3511997659,246048,3183,91616268,100900,41.01,9,2.5
31/12/2010,369.5,371.35,368.8,369.9,369.9524579659,65542,1255,24247424,29512,45.03,2.55,0.4
30/12/2010,368,370.5,363.6,368.75,367.5052327483,73384,1536,26969004,15278,20.82,6.9,0.75
29/12/2010,370,371,364,367.3,367.462581464,81938,1614,30109149,21715,26.5,7,-2.7
28/12/2010,371.8,374.3,366,370.35,371.5622560039,449290,5166,166939206,214970,47.85,8.3,-1.45
27/12/2010,364,371,364,369.15,367.4166802489,269960,3637,99187807,115501,42.78,7,5.15
24/12/2010,359.5,365.65,355.25,363.8,361.346343827,222897,2310,80543016,120904,54.24,10.4,4.3
23/12/2010,360.7,364.8,358.1,359.95,360.3749208492,143713,1554,51790561,78354,54.52,6.7,-0.75
22/12/2010,368,368.4,357.5,362.3,361.8003119327,117333,2248,42451116,24961,21.27,10.9,-5.7
21/12/2010,368,372,363.2,365.7,368.3860037241,171317,3356,63110785,36766,21.46,8.8,-2.3
20/12/2010,358.4,367.5,357.5,365.65,362.6139492795,308317,4320,111800045,126217,40.94,10,7.25
16/12/2010,356.8,358.5,349.4,356.55,352.2212922063,133570,2054,47046198,71935,53.86,9.1,-0.25
15/12/2010,357.3,359.5,349.5,354.4,351.5463155003,502402,1839,176617572,436851,86.95,10,-2.9
14/12/2010,357.9,362.2,356.35,358.55,359.0401724921,145398,2284,52203723,47963,32.99,5.85,0.65
13/12/2010,348.05,359.9,347.5,356.05,355.6411335113,283579,4975,100852357,60113,21.2,12.4,8
10/12/2010,353,367,337.2,347.8,353.7588980485,833975,10167,295026077,218694,26.22,29.8,-5.2
09/12/2010,369.95,370,345.9,350.55,353.9120765241,368616,5127,130457654,121648,33,24.1,-19.4
08/12/2010,370.5,373.5,367.2,368.7,369.9921479245,331250,3733,122559899,179846,54.29,6.3,-1.8
07/12/2010,370,373.5,364,371.05,369.0994977539,192336,3155,70991121,57502,29.9,9.5,1.05
06/12/2010,373.9,380,368.5,369.8,375.1314487469,519442,6864,194859030,176160,33.91,11.5,-4.1
03/12/2010,365,375,363,370.45,370.5305579734,729515,8242,270307600,319377,43.78,12,5.45
02/12/2010,368,370.6,359,364.05,365.857446614,601515,8928,220068742,189376,31.48,11.6,-3.95
01/12/2010,344,372,343.2,365.35,360.8807044991,868021,12625,313252030,333348,38.4,28.8,21.35
30/11/2010,337,345.9,335.05,343.7,341.8146929493,165331,2489,56512565,62851,38.02,10.85,6.7
29/11/2010,342,345,336.5,338.6,341.7005862427,95353,2038,32582176,29871,31.33,8.5,-3.4
26/11/2010,336,344.5,325.5,340.1,338.4790453007,334388,4381,113183331,146936,43.94,19,4.1
25/11/2010,341.1,342.45,332.3,334.7,337.7257273424,134359,2629,45376491,33695,25.08,10.15,-6.4
24/11/2010,346,347.85,337.65,340.05,344.0757982067,119330,1746,41058565,68543,57.44,10.2,-5.95
23/11/2010,346,347.5,332.55,345.4,342.7561493852,335562,3910,115015939,179217,53.41,14.95,-0.6
22/11/2010,345.6,350,339,348.05,345.5154880975,533797,4047,184435131,383501,71.84,11,2.45
19/11/2010,355,357,337.6,341.85,348.9618633818,434071,6430,151474225,110871,25.54,19.4,-13.15
18/11/2010,341,356.55,338,353.8,348.4179817078,1080131,12476,376337063,505553,46.8,18.55,12.8
16/11/2010,344.5,345,333.55,338.95,337.3739499485,216537,2887,73053943,95387,44.05,11.45,-5.55
15/11/2010,331.1,345,326,343.6,339.728324033,519873,5848,176615583,240936,46.35,19,12.5
12/11/2010,331,340.2,328,329.9,333.2423920486,452750,6845,150875493,172144,38.02,12.2,-1.1
11/11/2010,346,346.8,330.3,331.9,337.9898584386,390078,6048,131842408,161534,41.41,16.5,-14.1
10/11/2010,350.5,350.5,342,342.95,344.1332366546,199975,2472,68818044,126962,63.49,8.5,-7.55
09/11/2010,350,352,346.55,349.8,349.7310689907,194258,3159,67938058,120236,61.9,5.45,-0.2
08/11/2010,351,354.7,347.15,349.05,350.3291109565,264464,2272,92649438,194976,73.72,7.55,-1.95
05/11/2010,353.8,355,351.3,353.15,352.8972415299,77833,1101,27467051,46400,59.61,3.7,-0.65
04/11/2010,351.9,352,348.5,349.35,350.2801845996,268473,1921,94040772,145479,54.19,3.5,-2.55
03/11/2010,353,354,345.05,346.9,349.5046274197,205298,2250,71752601,140404,68.39,8.95,-6.1
02/11/2010,358,359,349,350.75,353.0784123516,195862,2902,69154644,84373,43.08,10,-7.25
01/11/2010,355,363.5,354.5,357.1,358.0210347916,186453,2301,66754096,75728,40.62,9,2.1
29/10/2010,350.5,355.5,341.1,352.25,350.8889900068,286794,4382,100632857,78397,27.34,14.4,1.75
28/10/2010,354,357.5,347,349.9,352.0926959274,216126,3350,76096386,64420,29.81,10.5,-4.1
27/10/2010,357.3,359.65,347.25,350.4,352.7773697466,288649,3541,101828835,108125,37.46,12.4,-6.9
26/10/2010,355,359.25,351.5,355.2,355.8847729213,299808,4621,106697102,94602,31.55,7.75,0.2
25/10/2010,347.7,356.2,345.8,352.8,352.7563346848,489093,6033,172530654,195665,40.01,10.4,5.1
22/10/2010,347.5,348,341.5,344.75,344.8698833712,393985,2838,135873561,245538,62.32,6.5,-2.75
21/10/2010,335.95,348.4,335.3,345,342.5007486769,757336,8040,259388147,394149,52.04,13.1,9.05
20/10/2010,332.45,336.05,331,333.05,334.5189389744,144464,2168,48325944,44657,30.91,5.05,0.6
19/10/2010,327,336.9,326.5,331.8,333.3576720141,262682,2652,87567060,75850,28.88,10.4,4.8
18/10/2010,328.35,334.45,324.1,326.85,327.7787157633,406545,3895,133256798,173052,42.57,10.35,-1.5
15/10/2010,335,337.3,330.25,331.95,333.7370287148,137072,1680,45746002,64409,46.99,7.05,-3.05
14/10/2010,340.05,342.7,332.55,333.65,337.4112904955,186564,2147,62948800,48044,25.75,10.15,-6.4
13/10/2010,340.05,342.4,338.1,339.5,340.1830717218,124230,1898,42260943,57974,46.67,4.3,-0.55
12/10/2010,340,341.4,334.65,339.5,338.3964516985,139447,2047,47188370,53012,38.02,6.75,-0.5
11/10/2010,338.5,341.7,334.25,339,339.1648257646,239647,3270,81279833,101882,42.51,7.45,0.5
08/10/2010,333.5,340,333.05,337,336.9642723313,496366,6497,167257608,199707,40.23,6.95,3.5
07/10/2010,328.2,332.8,326,331.25,330.1104860705,328512,2700,108445256,137069,41.72,6.8,3.05
06/10/2010,333,333.8,326.4,327.45,330.5471605041,143934,2166,47576975,73163,50.83,7.4,-5.55
05/10/2010,329,332.9,326.55,329.2,330.9507553911,275685,3921,91238159,90429,32.8,6.35,0.2
04/10/2010,325,329.45,323.75,328.15,326.7068514787,146888,2635,47989316,67467,45.93,5.7,3.15
01/10/2010,324,328,323.05,323.85,325.663304214,223448,4272,72768814,108293,48.46,4.95,-0.15
30/09/2010,319,322.5,315.5,321.65,319.5451959836,173688,2995,55501166,60492,34.83,7,2.65
29/09/2010,322.95,322.95,315.5,316.95,317.9079341545,196946,2021,62610696,117215,59.52,7.45,-6
28/09/2010,321,322.85,319.25,320.6,321.1731099698,104165,1983,33454997,40459,38.84,3.6,-0.4
27/09/2010,321.4,324.85,319.6,321.15,321.2173253235,238541,3848,76623502,84914,35.6,5.25,-0.25
24/09/2010,315,318.5,314,316.9,317.1566069425,161353,2252,51174170,69140,42.85,4.5,1.9
23/09/2010,320,321.2,312.3,314.1,316.9990456814,150893,2815,47832937,60291,39.96,8.9,-5.9
22/09/2010,320.75,324,317.3,319.35,320.92217305,274545,4596,88107578,95336,34.73,6.7,-1.4
21/09/2010,317.75,322.5,315.05,320.75,320.1513810856,535919,9144,171575208,197068,36.77,7.45,3
20/09/2010,307,315.95,307,315.25,313.5867279651,296473,4391,92969998,115159,38.84,8.95,8.25
17/09/2010,307,310.9,305.1,309,308.2162468356,270982,3539,83521055,103254,38.1,5.8,2
16/09/2010,308,311.2,304.9,305.55,306.8688046195,193612,2449,59413483,92715,47.89,6.3,-2.45
15/09/2010,314.8,314.8,306.55,307.55,310.840716822,408637,3832,127021018,213009,52.13,8.25,-7.25
14/09/2010,307.8,314.6,306,310.45,310.9827918644,379123,4631,117900729,153271,40.43,8.6,2.65
13/09/2010,308,309,305.5,306.65,307.2018892325,88925,1522,27317928,38154,42.91,3.5,-1.35
09/09/2010,312.25,312.8,304.5,306.45,306.2163106437,519489,5505,159076005,368716,70.98,8.3,-5.8
08/09/2010,313.1,313.1,309.8,311.7,311.3827616824,200472,1935,62423525,118839,59.28,3.3,-1.4
07/09/2010,311,315.4,309.8,312.3,313.5143183329,356501,3639,111768168,207295,58.15,5.6,1.3
06/09/2010,309.15,310.5,307.5,309.95,309.320516538,148295,1935,45870686,92420,62.32,3,0.8
03/09/2010,308,309.5,306.1,307.25,307.8509254902,327286,3083,100755298,195027,59.59,3.4,-0.75
02/09/2010,306.5,307.85,303.5,305.25,305.3015021459,164032,2530,50079216,84026,51.23,4.35,-1.25
01/09/2010,305,306.4,303,305.05,304.4713722653,105038,1873,31981064,53822,51.24,3.4,0.05
31/08/2010,301.1,306.9,301.1,303.35,304.2387045952,342750,3353,104277816,171195,49.95,5.8,2.25
30/08/2010,308.1,308.1,303.5,304.55,305.1957702965,156985,2045,47911158,81111,51.67,4.6,-3.55
27/08/2010,306.9,307.3,302,302.7,303.9305281645,203838,2639,61952591,130994,64.26,5.3,-4.2
26/08/2010,309,311,305.4,307.15,306.9232637321,409715,3357,125751065,263073,64.21,5.6,-1.85
25/08/2010,318,319.8,304.25,308.9,312.0432717375,784415,7145,244771423,370633,47.25,15.55,-9.1
24/08/2010,319,320.8,313.15,317.25,316.594287483,649381,6320,205590315,389356,59.96,7.65,-1.75
23/08/2010,310.4,319.2,310.4,317.3,316.1364332944,698869,7838,220937953,336759,48.19,8.8,6.9
20/08/2010,304,312.7,304,310.4,309.9276508471,490994,6799,152172617,237688,48.41,8.7,6.4
19/08/2010,305.1,307.4,303.65,304.6,305.0544978455,187512,2688,57201379,84743,45.19,3.75,-0.5
18/08/2010,307,307.4,300.1,304.3,304.1311071175,191416,3331,58215560,75265,39.32,7.3,-2.7
17/08/2010,304.55,309.9,303.9,305.15,305.9566101638,473014,5271,144721760,310444,65.63,6,0.6
16/08/2010,318.45,318.45,302.5,304,305.6766572807,643871,9492,196816335,408429,63.43,15.95,-14.45
13/08/2010,315.3,318.75,313.75,315.45,316.6939773716,283979,3420,89934439,120918,42.58,5,0.15
12/08/2010,314,317,311.1,313.75,314.6400913639,119522,2795,37606413,41970,35.11,5.9,-0.25
11/08/2010,320,320.4,313.5,313.95,315.1537544301,271719,2960,85633263,165159,60.78,6.9,-6.05
10/08/2010,321.5,321.5,317.05,318.95,318.4516150311,90958,1881,28965722,48324,53.13,4.45,-2.55
09/08/2010,324.8,324.8,318.7,320.7,320.4825935202,198834,2425,63722836,145282,73.07,6.1,-4.1
06/08/2010,323.5,323.5,320.1,321.6,321.9882870441,78204,1220,25180772,31066,39.72,3.4,-1.9
05/08/2010,324.1,324.1,320.6,321,322.1764850318,101816,1482,32802721,40990,40.26,3.5,-3.1
04/08/2010,327,327,322.2,323.6,323.5718436728,68830,1469,22271450,24510,35.61,4.8,-3.4
03/08/2010,326,326.9,323,324.95,325.0231789798,57811,1218,18789915,24069,41.63,3.9,-1.05
02/08/2010,327,329,325.15,325.8,326.3733522655,47186,943,15400253,18426,39.05,3.85,-1.2
30/07/2010,327.5,330.7,324,326.6,326.848662469,131025,2020,42825346,78020,59.55,6.7,-0.9
29/07/2010,332.05,333.95,326,327.55,330.1814249545,182869,2461,60379947,87853,48.04,7.95,-4.5
28/07/2010,325.45,333,325,330.4,330.9311009855,424665,4487,140534856,231357,54.48,8,4.95
27/07/2010,327.9,328.9,324.25,325.95,326.3654523422,52814,1036,17236665,20906,39.58,4.65,-1.95
26/07/2010,324.9,329,324.9,325.75,326.6921234989,55126,932,18009230,30666,55.63,4.1,0.85
23/07/2010,329.95,329.95,325,325.65,326.5786595916,86690,1218,28311104,57568,66.41,4.95,-4.3
22/07/2010,325.5,330.8,325.5,328.15,328.3447767761,143197,1985,47017987,80495,56.21,5.3,2.65
21/07/2010,329.8,329.8,324.25,325.2,326.4898612839,86796,1294,28338014,48240,55.58,5.55,-4.6
20/07/2010,333.5,333.5,326.1,327,328.8710798249,66483,1229,21864336,31582,47.5,7.4,-6.5
19/07/2010,331,332.5,328.55,329.8,330.2588690764,53726,1024,17743488,21077,39.23,3.95,-1.2
16/07/2010,328,331.95,326.3,330.55,329.6662944116,86858,1720,28634155,31762,36.57,5.65,2.55
15/07/2010,329.5,331.75,325.35,327.55,328.435731782,130640,2120,42906844,54988,42.09,6.4,-1.95
14/07/2010,338.5,340.5,328.25,329.7,334.2412411591,158497,1949,52976234,106076,66.93,12.25,-8.8
13/07/2010,336.9,337.7,334.5,335.4,335.4264582593,70375,868,23605637,48970,69.58,3.2,-1.5
12/07/2010,339,339,335,335.8,336.4608379457,62152,1068,20911714,32773,52.73,4,-3.2
09/07/2010,340.2,340.2,336.5,338.05,338.1484851399,51985,1027,17578649,18514,35.61,3.7,-2.15
08/07/2010,339.9,340.5,336.35,339,339.1217836296,76406,1234,25910939,32174,42.11,4.15,-0.9
07/07/2010,338.5,338.9,333.55,334.9,335.3125071344,157686,2285,52874088,82243,52.16,5.35,-3.6
06/07/2010,339,340,338.1,338.8,338.964265996,97806,1532,33152739,50117,51.24,1.9,-0.2
05/07/2010,338.2,342.95,335.15,337.3,339.8743410318,127472,3108,43324462,48475,38.03,7.8,-0.9
02/07/2010,336.5,338,335.55,336.85,336.8898343036,82621,1902,27834175,42020,50.86,2.45,0.35
01/07/2010,336.9,339.45,334.3,335.2,336.2729784049,120907,1703,40657757,65503,54.18,5.15,-1.7
30/06/2010,339,341.75,334.4,337.75,337.2498746232,185441,2119,62539954,111397,60.07,7.35,-1.25
29/06/2010,346.9,347.5,340,340.5,342.7185161641,75507,2719,25877647,34520,45.72,7.5,-6.4
28/06/2010,349.5,352,344.5,347.15,347.6101477611,124796,2107,43380356,36934,29.6,7.5,-2.35
25/06/2010,340.5,350.2,340,346.8,347.5676220047,346544,5737,120447474,134846,38.91,10.2,6.3
24/06/2010,340.1,341.9,336.5,340.45,340.2628891943,117133,2214,39856013,54462,46.5,5.4,0.35
23/06/2010,335.75,340.3,334.95,339.15,338.4660942794,133709,2533,45255963,59344,44.38,5.35,3.4
22/06/2010,339,339.9,335.1,336.45,337.3272749261,115762,1461,39049680,65558,56.63,4.8,-2.55
21/06/2010,340,341,337.25,339.8,339.5745097727,125554,2677,42634938,60051,47.83,3.75,-0.2
18/06/2010,336.4,339,332.8,337.35,336.0204623602,166061,2306,55799894,60134,36.21,6.2,0.95
17/06/2010,335.45,336.5,329.5,334.75,332.992787877,168605,2992,56144249,43414,25.75,7,-0.7
16/06/2010,340,343.9,332,333.9,337.7955809759,408597,5854,138022261,122008,29.86,11.9,-6.1
15/06/2010,340.2,341,332.8,337.85,337.3294767054,145291,2263,49010937,56898,39.16,8.2,-2.35
14/06/2010,340,341.9,336,340.2,339.3780582553,136434,2160,46302706,49201,36.06,5.9,0.2
11/06/2010,338,342.4,334.2,337.35,338.6670979919,476825,3582,161484939,323414,67.83,8.2,-0.65
10/06/2010,325,338,325,335.25,330.7554088478,319153,4654,105561581,111915,35.07,13,10.25
09/06/2010,326.5,327,322,324.35,324.1100782544,187721,1468,60842268,128884,68.66,5,-2.15
08/06/2010,323.5,327.3,321.1,324.25,324.864071584,488154,2951,158583696,371435,76.09,6.2,0.75
07/06/2010,320.45,323.7,318.2,321.4,320.7534463108,120201,2472,38554885,50995,42.42,5.5,0.95
04/06/2010,323.9,326.7,323.9,325.15,325.2948698292,65222,1077,21216382,32105,49.22,2.8,1.25
03/06/2010,325.2,327.35,322,324.4,324.530562453,184851,2183,59989799,80417,43.5,5.35,-0.8
02/06/2010,324,327.9,322.45,324.35,325.3000349481,177406,2887,57710178,40934,23.07,5.45,0.35
01/06/2010,318.4,325.2,317.25,324.1,322.801895646,267455,3391,86334981,146962,54.95,7.95,5.7
31/05/2010,322.2,325.75,317,318.95,320.7063156109,277107,3089,88869965,138613,50.02,8.75,-3.25
28/05/2010,320.05,321.9,318,320.1,319.6789526956,104726,1507,33478698,38370,36.64,3.9,0.05
27/05/2010,319.8,321,315.5,317.45,318.3129525265,104690,2043,33324183,32723,31.26,5.5,-2.35
26/05/2010,316,321,313.8,319.5,317.3444829736,205328,3092,65159708,117472,57.21,7.2,3.5
25/05/2010,311,315.8,310.4,313.4,313.1520980647,290339,4187,90920267,130952,45.1,5.4,2.4
24/05/2010,321.75,321.75,312,313.25,315.9286238745,258770,2642,81752850,130754,50.53,9.75,-8.5
21/05/2010,316,324,312.1,316.55,319.6595064527,591230,7697,188992290,264623,44.76,11.9,0.55
20/05/2010,314.5,320.4,310,317.4,315.0702196495,598408,4152,188540540,441041,73.7,10.4,2.9
19/05/2010,309,314.9,309,312.15,311.725543253,337780,3586,105294654,181534,53.74,5.9,3.15
18/05/2010,315.95,317.5,310,311.25,313.5120192916,157996,2685,49533645,68745,43.51,7.5,-4.7
17/05/2010,312,315.5,307,314.45,310.4658258394,150011,2932,46573289,51068,34.04,8.5,2.45
14/05/2010,314.2,318.65,311.25,313.25,316.2324832215,160175,3257,50652538,52592,32.83,7.4,-0.95
13/05/2010,317.95,318.95,314.1,314.45,315.8424466106,130597,2368,41248076,48713,37.3,4.85,-3.5
12/05/2010,316,319.1,313.6,315.55,316.4936568798,207863,3816,65787321,55003,26.46,5.5,-0.45
11/05/2010,320.8,324.5,312,313.95,319.2256545134,572601,7613,182788929,260873,45.56,12.5,-6.85
10/05/2010,345.1,345.1,317.2,319.85,322.8003490249,708832,9582,228811217,342884,48.37,27.9,-25.25
07/05/2010,343,353,340,341.8,346.2026995574,571427,8033,197829570,187646,32.84,13,-1.2
06/05/2010,336.9,348.4,335.2,346.15,344.4077450586,544941,7578,187681901,179967,33.03,13.2,9.25
05/05/2010,330,339.65,329,336.3,336.1544169073,354592,3621,119197667,212431,59.91,10.65,6.3
04/05/2010,339.9,341,332.5,334.3,339.1769086028,261474,1652,88685943,192119,73.48,8.5,-5.6
03/05/2010,345,346,336.6,338.1,340.5004085932,258203,3327,87918227,90815,35.17,9.4,-6.9
30/04/2010,336.5,344.3,335.95,342.55,340.888744291,324271,4271,110540334,133729,41.24,8.35,6.05
29/04/2010,339,340.55,331.5,332.95,337.0601410159,188773,3190,63627854,57229,30.32,9.05,-6.05
28/04/2010,334.2,338.5,331,336.3,336.2045863558,235045,3381,79023207,75039,31.93,7.5,2.1
27/04/2010,328,335.5,326.35,334.55,333.5922189213,203982,2210,68046808,85393,41.86,9.15,6.55
26/04/2010,331.65,334.45,329,329.95,331.9779685147,97633,1119,32412005,52737,54.02,5.45,-1.7
23/04/2010,334.95,334.95,329.5,331.65,331.4242142003,203996,1834,67609214,106722,52.32,5.45,-3.3
22/04/2010,336.55,339.9,328,331.6,337.2453939984,255699,3556,86233310,96515,37.75,11.9,-4.95
21/04/2010,330.9,336.85,329.25,334.55,332.8593500047,170032,2147,56596741,56194,33.05,7.6,3.65
20/04/2010,334.15,335.7,328,329.05,332.1806550015,141618,2143,47042760,35704,25.21,7.7,-5.1
19/04/2010,328,334.9,322.5,333.1,328.8888678792,137503,2065,45223206,44675,32.49,12.4,5.1
16/04/2010,331,332.9,325,329.95,329.9381251254,174465,1853,57562655,80346,46.05,7.9,-1.05
15/04/2010,337.4,337.4,328.35,330.55,333.9065049614,90700,1583,30285320,35550,39.2,9.05,-6.85
13/04/2010,336.45,336.55,331.1,334.6,334.3859441745,122668,1353,41018455,49761,40.57,5.45,-1.85
12/04/2010,336.05,337.85,329.2,333.95,333.8452399084,695974,2161,232347607,585237,84.09,8.65,-2.1
09/04/2010,336.3,339.9,331.5,335.55,335.1130717917,144961,2221,48578326,70434,48.59,8.4,-0.75
08/04/2010,336.5,339.7,330.75,334.2,334.9712379903,261456,3447,87580240,121778,46.58,8.95,-2.3
07/04/2010,341.4,341.5,333.55,336.2,336.0322591882,258376,3654,86822671,112391,43.5,7.95,-5.2
06/04/2010,352,352,337.1,338.2,341.0614347114,264541,3661,90224733,144993,54.81,14.9,-13.8
05/04/2010,343,350.4,340.55,349.3,345.7220471107,147525,2441,51002645,61321,41.57,9.85,6.3
01/04/2010,338.65,342.2,337.45,338.9,339.7852785964,233456,1504,79324912,152225,65.21,4.75,0.25
31/03/2010,339.4,341.5,334.95,337.1,338.5502829508,128821,1727,43612386,67116,52.1,6.55,-2.3
30/03/2010,343.65,347.5,336.3,338,341.1962335513,63455,1280,21650607,18158,28.62,11.2,-5.65
29/03/2010,345.1,348,340.65,342.15,342.8213863726,208198,2274,71374727,120030,57.65,7.35,-2.95
26/03/2010,350,354.5,342.55,344.75,347.9762085687,255302,3339,88839022,129362,50.67,11.95,-5.25
25/03/2010,342,350.6,339,348.7,346.1701722456,449997,5469,155775539,183380,40.75,11.6,6.7
23/03/2010,339,343.9,335,341.7,340.8656228814,472000,6476,160888574,162046,34.33,8.9,2.7
22/03/2010,332,338.4,331.2,333.5,335.6711058005,293751,3661,98603723,91457,31.13,7.2,1.5
19/03/2010,330,335,328.4,333.55,331.2615648634,303592,2746,100568361,166751,54.93,6.6,3.55
18/03/2010,334.9,336,327.35,329.65,331.7313629858,215901,3614,71621133,54251,25.13,8.65,-5.25
17/03/2010,320.8,334.65,318.65,332.05,327.0884028014,458628,5997,150011900,205923,44.9,16,11.25
16/03/2010,315,318.5,315,317.6,316.7838884245,68187,899,21600543,29186,42.8,3.5,2.6
15/03/2010,316,317.9,312.65,314.3,314.2548716411,63377,1326,19916531,29512,46.57,5.25,-1.7
12/03/2010,317,321.6,315.3,316.2,318.1728206447,66109,1209,21034087,16409,24.82,6.3,-0.8
11/03/2010,315,320.2,315,318.35,318.3084163621,199730,2120,63575740,90944,45.53,5.2,3.35
10/03/2010,315.25,320.8,314.5,315.6,316.7656429268,150787,2064,47764141,43603,28.92,6.3,0.35
09/03/2010,320,322,311.35,314.25,316.8373853535,148609,1777,47084887,79698,53.63,10.65,-5.75
08/03/2010,323.1,324.9,318.6,321,322.4423186,72285,1455,23307743,27651,38.25,6.3,-2.1
05/03/2010,321,325.15,319.15,320.55,322.7580732505,145883,2586,47084916,45924,31.48,6,-0.45
04/03/2010,321,321.5,315,318.6,317.6157977198,101483,1571,32232604,21703,21.39,6.5,-2.4
03/03/2010,318,322,315.85,320.1,319.2524117295,167100,2974,53347078,58414,34.96,6.15,2.1
02/03/2010,318.05,320,314.3,315.2,316.2832664833,82523,1742,26100644,25144,30.47,5.7,-2.85
26/02/2010,303.55,319,303,315.3,311.8651186446,182857,3345,57026720,60296,32.97,16,11.75
25/02/2010,302.5,309.9,302.5,304.15,306.0205662497,206552,2893,63209160,74664,36.15,7.4,1.65
24/02/2010,307.9,309.55,302.5,303.25,305.3108611756,166354,2928,50789683,98174,59.02,7.05,-4.65
23/02/2010,312.65,312.75,308.5,309.5,309.9861009327,240160,1991,74446262,173470,72.23,4.25,-3.15
22/02/2010,318.6,320,311,312.65,314.9875637311,79043,1638,24897562,27776,35.14,9,-5.95
19/02/2010,318.05,318.8,313,315.55,316.1504909009,121715,1506,38480257,59958,49.26,5.8,-2.5
18/02/2010,321,324.65,317,318,321.4080655225,113793,2331,36573988,25912,22.77,7.65,-3
17/02/2010,324.5,325.85,317.5,318.9,321.5600439816,142787,2237,45914594,42791,29.97,8.35,-5.6
16/02/2010,315.5,323.5,315.5,322.35,320.5998044608,207631,3175,66566458,72408,34.87,8,6.85
15/02/2010,313.9,317.75,313.1,315.75,315.5460500149,80456,1603,25387573,20806,25.86,4.65,1.85
11/02/2010,318,318,311.25,311.95,313.8501064357,74693,1484,23442406,35445,47.45,6.75,-6.05
10/02/2010,320.85,323,311.5,312.4,315.8258570774,178922,2494,56508194,82934,46.35,11.5,-8.45
09/02/2010,315.7,322.1,314,320.85,319.4645152437,131169,2395,41903841,38049,29.01,8.1,5.15
08/02/2010,310.25,317.15,304.05,315.7,311.9535957017,130656,2768,40758609,35492,27.16,13.1,5.45
06/02/2010,309,313,304.05,310.25,310.9101936582,18796,373,5843868,6469,34.42,8.95,1.25
05/02/2010,307.9,313,304,309.45,309.8757539759,130475,2281,40431039,53796,41.23,9,1.55
04/02/2010,320.3,320.3,311.1,313.15,315.2523148991,82401,1896,25977106,27802,33.74,9.2,-7.15
03/02/2010,318.9,322.6,317,320.6,320.0182450212,102987,2014,32957719,28052,27.24,5.6,1.7
02/02/2010,328.9,329.8,312.1,314.55,320.6267247723,175313,3074,56210033,67573,38.54,17.7,-14.35
01/02/2010,317,328,316.3,326.05,323.2732575772,154971,2528,50097980,53878,34.77,11.7,9.05
29/01/2010,315,322.9,304,317.3,312.9137114365,424981,4398,132982382,215512,50.71,18.9,2.3
28/01/2010,319.95,327,312,318.95,321.2577290815,222148,4199,71366762,53779,24.21,15,-1
27/01/2010,326,328.25,310.8,313.3,318.0934300755,185786,3097,59097306,62094,33.42,17.45,-12.7
25/01/2010,329.5,332.9,325.4,327.1,328.6381214634,99141,1762,32581512,30897,31.16,7.5,-2.4
22/01/2010,337.25,337.25,323,330.3,330.2360828876,219478,3866,72479555,66266,30.19,14.25,-6.95
21/01/2010,342.9,347.7,335.05,337.25,342.7436698708,168322,2755,57691300,40737,24.2,12.65,-5.65
20/01/2010,346,347.75,341.55,342.5,345.1133491979,230703,2308,79618685,107634,46.65,6.2,-3.5
19/01/2010,348.1,351.25,340.7,341.9,346.2126942614,119298,2250,41302482,42922,35.98,10.55,-6.2
18/01/2010,350.4,352.7,345.5,348.4,348.8000835091,364032,4046,126974392,188134,51.68,7.2,-2
15/01/2010,342.45,352.8,339,350.15,346.8211166709,765812,7058,265599773,410196,53.56,13.8,7.7
14/01/2010,344,345,340,340.85,342.540328033,307652,1952,105383217,211275,68.67,5,-3.15
