Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14/11/2014,558.1,567.5,558.1,563.8,564.507174535,135967,5121,76754347,41845,30.78,9.4,5.7
13/11/2014,559.7,564.5,554.25,558.6,559.9223406405,118788,5152,66512055,29635,24.95,10.25,-1.1
12/11/2014,556.9,561.2,552.6,554.75,555.9319691827,173539,6108,96475878,62299,35.9,8.6,-2.15
11/11/2014,560.3,562.3,555.15,557.25,557.6097909945,71290,3168,39752002,27218,38.18,7.15,-3.05
10/11/2014,553.45,560,552.35,558.5,556.1774240346,151648,6717,84343194,55730,36.75,7.65,5.05
07/11/2014,560.1,561.7,548.25,552.7,551.8408880994,423331,9097,233611355,308499,72.87,13.45,-7.4
05/11/2014,567.65,569,556.9,559,560.1900449092,319756,17971,179124128,172178,53.85,12.1,-8.65
03/11/2014,566,569.6,561.4,564.05,564.5491221457,188357,6719,106336779,95624,50.77,8.2,-1.95
31/10/2014,563.5,566.8,560,563.45,563.8055970594,109093,3957,61507244,41280,37.84,6.8,-0.05
30/10/2014,558.85,563.4,557.6,559.55,560.5058897701,150685,4758,84459830,35489,23.55,5.8,0.7
29/10/2014,556.5,560,555,556.75,556.6671466455,83337,3279,46390970,29350,35.22,5,0.25
28/10/2014,556,564,551,554.1,557.7478831003,166399,6624,92808690,57675,34.66,13,-1.9
27/10/2014,550,558.45,548,554.65,554.1466240541,136110,6588,75424897,33303,24.47,10.45,4.65
23/10/2014,562.35,564,554.3,560.75,559.9628202379,144541,7027,80937586,56536,39.11,9.7,-1.6
22/10/2014,583,585.9,577.3,581.7,581.3851010642,140010,6333,81399728,31864,22.76,8.6,-1.3
21/10/2014,559.9,574.6,558,573.25,568.2413660723,127636,5510,72528055,43725,34.26,16.6,13.35
20/10/2014,567.4,574.85,553.4,556.35,560.6754813695,152170,6156,85317988,53157,34.93,21.45,-11.05
17/10/2014,573.5,581,560.75,565.8,569.0130785279,158657,7559,90277908,27048,17.05,20.25,-7.7
16/10/2014,580,584.45,566,572,577.1332032257,135785,5700,78366032,19646,14.47,18.45,-8
14/10/2014,587.15,591.05,578.75,580.3,584.3315580361,105710,4398,61769689,25913,24.51,12.3,-6.85
13/10/2014,585,585.6,566,584.4,577.1701411854,157240,8503,90754233,42580,27.08,19.6,-0.6
10/10/2014,588.1,599,580.3,584.55,586.0319042702,412578,12835,241783871,187052,45.34,18.7,-3.55
09/10/2014,594,602,583.75,588.05,592.2686098894,168929,6644,100051344,68602,40.61,18.25,-5.95
08/10/2014,617.75,618.35,589,592.95,599.3028468967,167867,6263,100603171,50138,29.87,29.35,-24.8
07/10/2014,615,621.5,611.2,617.85,618.40621951,434568,5863,268739554,308381,70.96,10.3,2.85
01/10/2014,598,616.85,598,615.55,612.241410034,316503,12263,193776243,99975,31.59,18.85,17.55
30/09/2014,594.2,599.2,588.5,596.35,594.2110491562,120697,5020,71719491,13655,11.31,10.7,2.15
29/09/2014,589.65,598.7,584.85,592.95,590.4340536369,103660,4233,61204394,28838,27.82,13.85,3.3
26/09/2014,584.9,590.35,576.7,586.05,584.3347813326,119245,4441,69679001,26462,22.19,13.65,1.15
25/09/2014,594,597.5,578.15,583.2,588.1699462126,119173,4816,70093977,25922,21.75,19.35,-10.8
24/09/2014,590,596,586.5,591.35,592.4416687951,160523,7147,95100514,44873,27.95,9.5,1.35
23/09/2014,580,593.45,576.85,582.25,587.6245173057,140358,5982,82477802,41912,29.86,16.6,2.25
22/09/2014,586,586.65,576.45,582.55,581.2627007206,133083,5673,77356184,56443,42.41,10.2,-3.45
19/09/2014,582,590.75,577,586.65,586.7178446181,137442,6216,80639674,35768,26.02,13.75,4.65
18/09/2014,567.8,584.6,565.2,580.95,578.5445286178,142167,5601,82249940,47240,33.23,19.4,13.15
17/09/2014,561.15,571.5,558.9,567.35,565.5602628779,116556,4006,65919442,24374,20.91,12.6,6.2
16/09/2014,568.6,574.85,557,559.45,567.5144836583,101183,3870,57422818,30990,30.63,17.85,-9.15
15/09/2014,575.9,575.9,563.1,567.8,567.7527126519,75111,5280,42644474,36479,48.57,12.8,-8.1
12/09/2014,576,579.85,569.25,574.75,572.5926641182,75601,3231,43288578,31587,41.78,10.6,-1.25
11/09/2014,583,586.25,572.4,574.35,575.2884998422,174215,6568,100223886,99458,57.09,13.85,-8.65
10/09/2014,589,589.3,581.35,582.6,583.6702554391,67061,2540,39141511,20817,31.04,7.95,-6.4
09/09/2014,594,594,582.05,587.45,586.712466001,59193,3045,34729271,20356,34.39,11.95,-6.55
08/09/2014,579.9,594,579.9,591.6,588.2653267395,103936,4182,61141945,41524,39.95,14.1,11.7
05/09/2014,580,584,575.4,581.95,580.2344510635,121198,5515,70323255,35836,29.57,8.6,1.95
04/09/2014,577.4,582,572.6,576.6,577.3406543738,119473,4796,68976620,24948,20.88,9.4,-0.8
03/09/2014,562,579.75,561,577.4,574.414257783,185148,7603,106351651,61032,32.96,18.75,15.4
02/09/2014,566.1,567,559.85,560.6,561.2031707317,155800,4632,87435454,88389,56.73,7.15,-5.5
01/09/2014,570,572.5,564,565.75,569.3721865673,78063,3450,44446901,26305,33.7,8.5,-4.25
28/08/2014,559,568,559,565.4,564.8204745909,111338,5342,62885982,32251,28.97,9,6.4
27/08/2014,549.8,559.6,548,557.65,556.1411938247,69826,3261,38833115,22947,32.86,11.6,7.85
26/08/2014,555.5,560.5,546.65,551.1,554.6976478988,100846,4283,55939039,30278,30.02,13.85,-4.4
25/08/2014,560,560.9,554.05,555.45,558.1119956662,84914,3269,47391522,23431,27.59,6.85,-4.55
22/08/2014,552,558.05,549,556.9,554.7358198941,83462,4651,46299361,24237,29.04,9.05,4.9
21/08/2014,551.2,553.9,548,550.45,551.2251662287,69633,2724,38383462,19066,27.38,5.9,-0.75
20/08/2014,548.5,555,548,551.3,552.4418348868,90011,3194,49725842,33703,37.44,7,2.8
19/08/2014,547.9,552,545,546.35,548.1324340689,89184,3197,48884643,39354,44.13,7,-1.55
18/08/2014,545,548.85,541.45,547.65,545.7979529443,52661,2616,28742266,19632,37.28,7.4,2.65
14/08/2014,550.75,551.7,544.15,545.7,546.8320264814,42596,2283,23292857,15365,36.07,7.55,-5.05
13/08/2014,545.4,551.05,542.85,548.95,548.7989029239,119226,4078,65431098,45848,38.45,8.2,3.55
12/08/2014,543,545.45,541,543.6,543.0677285862,56062,2640,30445463,20057,35.78,4.45,0.6
11/08/2014,551.1,552,541.55,543.6,545.7045955629,58056,2565,31681426,14738,25.39,10.45,-7.5
08/08/2014,550.1,551.4,541.15,547.8,546.0188084826,85068,3849,46448728,22851,26.86,10.25,-2.3
07/08/2014,544.5,554.9,535.5,552.75,548.9173918565,133873,4610,73485218,44218,33.03,19.4,8.25
06/08/2014,548.8,552,546.5,551.3,549.4044968202,59909,3080,32914274,17445,29.12,5.5,2.5
05/08/2014,550,551.55,544.05,549.6,548.8875666803,77984,4306,42804448,31858,40.85,7.5,-0.4
04/08/2014,537,550,536.55,548.8,544.6281125709,106102,4489,57786132,39648,37.37,13.45,11.8
01/08/2014,544.9,546.3,535,535.85,538.2617744423,106332,4535,57234451,42488,39.96,11.3,-9.05
31/07/2014,551.7,551.7,541.15,543.65,544.140260442,92535,4226,50352019,31060,33.57,10.55,-8.05
30/07/2014,556,556.95,548.9,550.4,552.1181432296,73267,3833,40452040,22433,30.62,8.05,-5.6
28/07/2014,553,558.75,545.4,555.1,553.5408339796,150867,6632,83511045,40764,27.02,13.35,2.1
