2006,Price
34,565
2006,Price
33,571
2006,Price
32,567.3
2006,Price
31,561.7
2006,Price
30,548.8
2006,Price
27,540.9
2006,Price
25,539.5
2006,Price
24,541.85
2006,Price
23,532.5
2006,Price
20,532.4
2006,Price
19,522.75
2006,Price
18,523
2006,Price
17,527.45
2006,Price
16,524.9
2006,Price
13,525
2006,Price
12,515
2006,Price
10,516.7
2006,Price
9,521.3
2006,Price
6,524.8
2006,Price
5,529
2006,Price
4,527
2006,Price
3,519.8
2005,Price
2,515
2005,Price
364,517
2005,Price
363,508
2005,Price
362,507.85
2005,Price
361,502.85
2005,Price
360,503
2005,Price
357,508.9
2005,Price
356,509.75
2005,Price
355,505
2005,Price
354,507.7
2005,Price
353,511
2005,Price
350,508
2005,Price
349,511.85
2005,Price
348,524.45
2005,Price
347,506.5
2005,Price
346,492.3
2005,Price
343,493
2005,Price
342,488.4
2005,Price
341,480.55
2005,Price
340,476.7
2005,Price
339,475
2005,Price
336,477
2005,Price
335,475.5
2005,Price
334,472.65
2005,Price
333,479.95
2005,Price
332,481.8
2005,Price
330,465.9
2005,Price
329,453.8
2005,Price
328,443.8
2005,Price
327,433.9
2005,Price
326,417
2005,Price
325,417.95
2005,Price
322,414.75
2005,Price
321,409.5
2005,Price
320,406
2005,Price
318,404.25
2005,Price
315,398
2005,Price
314,393
2005,Price
313,395
2005,Price
312,390
2005,Price
311,379
2005,Price
306,361
2005,Price
305,364.5
2005,Price
304,365.5
2005,Price
301,368
2005,Price
300,370.6
2005,Price
299,366.85
2005,Price
298,365.9
2005,Price
297,375
2005,Price
294,372.8
2005,Price
293,377.8
2005,Price
292,375
2005,Price
291,375
2005,Price
290,368.8
2005,Price
287,376.8
2005,Price
286,390.85
2005,Price
284,386
2005,Price
283,389
2005,Price
280,398.3
2005,Price
279,405
2005,Price
278,411.95
2005,Price
277,397
2005,Price
276,391.9
2005,Price
273,380
2005,Price
272,377.5
2005,Price
271,372.45
2005,Price
270,374.9
2005,Price
269,370
2005,Price
266,361
2005,Price
265,363.95
2005,Price
264,371.45
2005,Price
263,375
2005,Price
262,379
2005,Price
259,376.9
2005,Price
258,373
2005,Price
257,375
2005,Price
256,379.9
2005,Price
255,377.5
2005,Price
252,375
2005,Price
251,366.85
2005,Price
249,365
2005,Price
248,368.45
2005,Price
245,367
2005,Price
244,371
2005,Price
243,724.8
2005,Price
242,724.95
2005,Price
241,725
2005,Price
238,730.5
2005,Price
237,720
2005,Price
236,693.9
2005,Price
235,712
2005,Price
234,721
2005,Price
231,712.6
2005,Price
230,720
2005,Price
229,694
2005,Price
228,695.5
2005,Price
224,695
2005,Price
223,699.25
2005,Price
222,693.5
2005,Price
221,685
2005,Price
220,687.5
2005,Price
217,695
2005,Price
216,699
2005,Price
215,706.75
2005,Price
214,693
2005,Price
213,699
2005,Price
210,700
2005,Price
208,657.8
2005,Price
207,664.5
2005,Price
206,648.5
2005,Price
203,623
2005,Price
202,606.8
2005,Price
201,614
2005,Price
200,611.7
2005,Price
199,605
2005,Price
196,602
2005,Price
195,605
2005,Price
194,600
2005,Price
193,608
2005,Price
192,617
2005,Price
189,611
2005,Price
188,612.35
2005,Price
187,604
2005,Price
186,588
2005,Price
185,590
2005,Price
182,577.6
2005,Price
181,568.7
2005,Price
180,566
2005,Price
179,580
2005,Price
178,587
2005,Price
175,580.75
2005,Price
174,585
2005,Price
173,586.95
2005,Price
172,570
2005,Price
171,570.05
2005,Price
168,558.9
2005,Price
167,554.9
2005,Price
166,556.25
2005,Price
165,557.4
2005,Price
164,548
2005,Price
161,548
2005,Price
160,550
2005,Price
159,522.95
2005,Price
158,521.95
2005,Price
157,523.95
2005,Price
155,516.95
2005,Price
154,515.9
2005,Price
153,520
2005,Price
152,520
2005,Price
151,518
2005,Price
150,512
2005,Price
147,510
2005,Price
146,503.7
2005,Price
145,492.45
2005,Price
144,484.8
2005,Price
143,485
2005,Price
140,480
2005,Price
139,486.8
2005,Price
138,475
2005,Price
137,478.7
2005,Price
136,474
2005,Price
133,469.85
2005,Price
132,469.4
2005,Price
131,471
2005,Price
130,477.8
2005,Price
129,479.5
2005,Price
126,474
2005,Price
125,480
2005,Price
124,463.85
2005,Price
123,452
2005,Price
122,447.05
2005,Price
119,446.4
2005,Price
118,447.9
2005,Price
117,454
2005,Price
116,468
2005,Price
115,466.5
2005,Price
112,467.4
2005,Price
111,461
2005,Price
110,461.95
2005,Price
109,466
2005,Price
108,467
2005,Price
105,475
2005,Price
103,488.5
2005,Price
102,477.4
2005,Price
101,479.9
2005,Price
98,482
2005,Price
97,484.15
2005,Price
96,494
2005,Price
95,492.9
2005,Price
94,507
2005,Price
91,511
2005,Price
90,518
2005,Price
89,489
2005,Price
88,485
2005,Price
87,490.8
2005,Price
83,500
2005,Price
82,505
2005,Price
81,511
2005,Price
80,517.6
2005,Price
77,522
2005,Price
76,531
2005,Price
75,534.45
2005,Price
74,535
2005,Price
73,538.5
2005,Price
70,544.7
2005,Price
69,541.75
2005,Price
68,552.9
2005,Price
67,558.95
2005,Price
66,560
2005,Price
63,560
2005,Price
62,556
2005,Price
61,549
2005,Price
60,543.2
2005,Price
59,542.9
2005,Price
56,539.85
2005,Price
55,546.9
2005,Price
54,550
2005,Price
53,545.5
2005,Price
52,538
2005,Price
49,548.7
2005,Price
48,545
2005,Price
47,570
2005,Price
46,572
2005,Price
45,573.8
2005,Price
42,571
2005,Price
41,556.9
2005,Price
40,548.4
2005,Price
39,544
2005,Price
38,556.95
2005,Price
35,553.5
2005,Price
34,552
2005,Price
33,551
2005,Price
32,544
2005,Price
31,550
2005,Price
28,541.5
2005,Price
27,516.7
2005,Price
25,495.8
2005,Price
24,493.4
2005,Price
20,493
2005,Price
19,504.4
2005,Price
18,500
2005,Price
17,508
2005,Price
14,513.45
2005,Price
13,515
2005,Price
12,530
2005,Price
11,523
2005,Price
10,534
2005,Price
7,536
2005,Price
6,541.2
2005,Price
5,554.8
2005,Price
4,565
2004,Price
3,560
2004,Price
366,546.9
2004,Price
365,547
2004,Price
364,551.5
2004,Price
363,558
2004,Price
362,551.55
2004,Price
359,546
2004,Price
358,548.9
2004,Price
357,552.5
2004,Price
356,546
2004,Price
355,530.9
2004,Price
352,535
2004,Price
351,538.4
2004,Price
350,528.5
2004,Price
349,518.5
2004,Price
348,512
2004,Price
345,507
2004,Price
344,503.9
2004,Price
343,510.8
2004,Price
342,514
2004,Price
341,507
2004,Price
338,509.5
2004,Price
337,504.9
2004,Price
336,510
2004,Price
335,498
2004,Price
334,493.9
2004,Price
330,488.75
2004,Price
329,483.45
2004,Price
328,476
2004,Price
327,471
2004,Price
324,478.9
2004,Price
323,479
2004,Price
322,481.2
2004,Price
321,474.5
2004,Price
317,458
2004,Price
316,457.5
2004,Price
315,458
2004,Price
314,457.15
2004,Price
313,454.5
2004,Price
310,448.45
2004,Price
309,450.95
2004,Price
308,450
2004,Price
307,454.9
2004,Price
306,451
2004,Price
303,447.7
2004,Price
302,437.8
2004,Price
301,427.75
2004,Price
300,423.25
2004,Price
299,429.1
2004,Price
295,435
2004,Price
294,439.8
2004,Price
293,440.5
2004,Price
292,432.8
2004,Price
289,440.85
2004,Price
288,437.25
2004,Price
286,448
2004,Price
285,453.5
2004,Price
283,452
2004,Price
282,455.9
2004,Price
281,459.45
2004,Price
280,464.9
2004,Price
279,462
2004,Price
278,457.4
2004,Price
275,443
2004,Price
274,437.9
2004,Price
273,433.9
2004,Price
272,436.5
2004,Price
271,446.5
2004,Price
268,451.4
2004,Price
267,457.5
2004,Price
266,458.5
2004,Price
265,454
2004,Price
264,457
2004,Price
261,454
2004,Price
260,445
2004,Price
259,445.3
2004,Price
258,441
2004,Price
257,442.5
2004,Price
254,440.5
2004,Price
253,448
2004,Price
252,447.6
2004,Price
251,446
2004,Price
250,447.4
2004,Price
247,438.45
2004,Price
246,434.35
2004,Price
245,433.8
2004,Price
244,430.4
2004,Price
243,425.5
2004,Price
240,421
2004,Price
239,429
2004,Price
238,426.6
2004,Price
237,426.5
2004,Price
236,423
2004,Price
233,427.85
2004,Price
232,428
2004,Price
231,427
2004,Price
230,433.25
2004,Price
229,433.75
2004,Price
226,447.4
2004,Price
225,451.4
2004,Price
224,463.6
2004,Price
223,462.8
2004,Price
222,447.7
2004,Price
219,453.45
2004,Price
218,448.25
2004,Price
217,448
2004,Price
216,453.5
2004,Price
215,459
2004,Price
212,455.9
2004,Price
211,451.1
2004,Price
210,448
2004,Price
209,451.95
2004,Price
208,453
2004,Price
205,444.35
2004,Price
204,457.8
2004,Price
203,464.7
2004,Price
202,469
2004,Price
201,482.7
2004,Price
198,480.45
2004,Price
197,481.5
2004,Price
196,485.9
2004,Price
195,502
2004,Price
194,515
2004,Price
191,516
2004,Price
190,525.95
2004,Price
189,480.9
2004,Price
188,473.5
2004,Price
187,470.9
2004,Price
184,468.9
2004,Price
183,450.95
2004,Price
182,451.25
2004,Price
181,446
2004,Price
180,438
2004,Price
177,439.55
2004,Price
176,433
2004,Price
175,434
2004,Price
174,436.5
2004,Price
173,441.4
2004,Price
170,449
2004,Price
169,452.8
2004,Price
168,442.9
2004,Price
167,448.85
2004,Price
166,443.4
2004,Price
163,453.7
2004,Price
162,454.5
2004,Price
161,457.25
2004,Price
160,460
2004,Price
159,451
2004,Price
156,433
2004,Price
155,448.9
2004,Price
154,442.8
2004,Price
153,443.9
2004,Price
152,431
2004,Price
149,453.1
2004,Price
148,461
2004,Price
147,478.75
2004,Price
146,482
2004,Price
145,479.75
2004,Price
142,458
2004,Price
141,461.8
2004,Price
140,447.5
2004,Price
139,430.9
2004,Price
138,471
2004,Price
135,484
2004,Price
134,497.75
2004,Price
133,479.9
2004,Price
132,483
2004,Price
131,494
2004,Price
128,490.05
2004,Price
127,497
2004,Price
126,474.55
2004,Price
125,469.4
2004,Price
124,465.5
2004,Price
121,475.9
2004,Price
120,483.9
2004,Price
119,482.55
2004,Price
118,477.1
2004,Price
114,497
2004,Price
113,490.9
2004,Price
112,477.75
2004,Price
111,468
2004,Price
110,485
2004,Price
108,484
2004,Price
107,489.6
2004,Price
106,494
2004,Price
104,484
2004,Price
103,483.7
2004,Price
99,483.9
2004,Price
98,484
2004,Price
97,485.85
2004,Price
96,485.4
2004,Price
93,484.55
2004,Price
92,479.75
2004,Price
91,468.4
2004,Price
90,468.05
2004,Price
89,469.7
2004,Price
86,467.95
2004,Price
85,447.9
2004,Price
84,450
2004,Price
83,438.5
2004,Price
82,449.25
2004,Price
79,460
2004,Price
78,465
2004,Price
77,471.5
2004,Price
76,474.5
2004,Price
75,485.5
2004,Price
72,481.8
2004,Price
71,481.9
2004,Price
70,494
2004,Price
69,497
2004,Price
68,503.4
2004,Price
65,497.1
2004,Price
64,497
2004,Price
63,492.05
2004,Price
61,475.8
2004,Price
58,468.4
2004,Price
57,478.55
2004,Price
56,486.9
2004,Price
55,486.2
2004,Price
54,498.1
2004,Price
51,497.5
2004,Price
50,502
2004,Price
49,505.9
2004,Price
48,493
2004,Price
47,495.8
2004,Price
44,464.7
2004,Price
43,466
2004,Price
42,449.8
2004,Price
41,456.65
2004,Price
40,456.4
2004,Price
37,448.5
2004,Price
36,460
2004,Price
35,442
2004,Price
34,430.1
2004,Price
30,420.4
2004,Price
29,417
2004,Price
28,427
2004,Price
27,424
2004,Price
23,414.9
2004,Price
22,388
2004,Price
21,398
2004,Price
20,424.85
2004,Price
19,415
2004,Price
16,428
2004,Price
15,444.8
2004,Price
14,440.25
2004,Price
13,431.75
2004,Price
12,427
2004,Price
9,426
2004,Price
8,405.9
2004,Price
7,394
2004,Price
6,398
2004,Price
5,400.5
2004,Price
2,397.25
2003,Price
1,397.6
2003,Price
365,390.25
2003,Price
364,385
2003,Price
363,384.25
2003,Price
360,377.15
2003,Price
358,369.7
2003,Price
357,372
2003,Price
356,368
2003,Price
353,362.15
2003,Price
352,354.35
2003,Price
351,353.5
2003,Price
350,352
2003,Price
349,356.65
2003,Price
346,353.5
2003,Price
345,355
2003,Price
344,358
2003,Price
343,360
2003,Price
342,350.7
2003,Price
339,357
2003,Price
338,356.45
2003,Price
337,356.65
2003,Price
336,362.9
2003,Price
335,361.75
2003,Price
332,355
2003,Price
331,352
2003,Price
329,335
2003,Price
328,328.1
2003,Price
325,324
2003,Price
324,323.9
2003,Price
323,332
2003,Price
322,342.3
2003,Price
321,337
2003,Price
319,335
2003,Price
318,335.25
2003,Price
317,342.9
2003,Price
316,344.25
2003,Price
315,342.8
2003,Price
314,337
2003,Price
311,349.9
2003,Price
310,351.5
2003,Price
309,354.5
2003,Price
308,361.5
2003,Price
307,356
2003,Price
304,343
2003,Price
303,326.9
2003,Price
302,323
2003,Price
301,316
2003,Price
300,323.7
2003,Price
298,314.5
2003,Price
297,308.8
2003,Price
296,296
2003,Price
295,304
2003,Price
294,315
2003,Price
293,319.9
2003,Price
290,314.1
2003,Price
289,304.45
2003,Price
288,294.55
2003,Price
287,297.25
2003,Price
286,295.75
2003,Price
283,292.95
2003,Price
282,289
2003,Price
281,281.45
2003,Price
280,281
2003,Price
279,275
2003,Price
276,252
2003,Price
274,242.5
2003,Price
273,239
2003,Price
272,238
2003,Price
269,233.4
2003,Price
268,231.1
2003,Price
267,228.6
2003,Price
266,222
2003,Price
265,218.5
2003,Price
262,214.7
2003,Price
261,216.35
2003,Price
260,226.35
2003,Price
259,224
2003,Price
258,212.9
2003,Price
255,220.85
2003,Price
254,220.5
2003,Price
253,216.45
2003,Price
252,208.4
2003,Price
251,207.4
2003,Price
248,202.4
2003,Price
247,194.5
2003,Price
246,200.45
2003,Price
245,200.3
2003,Price
244,202.5
2003,Price
241,203.1
2003,Price
240,206.25
2003,Price
239,209.25
2003,Price
238,203.9
2003,Price
237,210.9
2003,Price
234,212.6
2003,Price
233,214.2
2003,Price
232,213
2003,Price
231,214.45
2003,Price
230,210.55
2003,Price
226,209
2003,Price
225,208.8
2003,Price
224,211.4
2003,Price
223,207.45
2003,Price
220,201
2003,Price
219,197.4
2003,Price
218,200.9
2003,Price
217,203.75
2003,Price
216,205
2003,Price
213,201.35
2003,Price
212,203.9
2003,Price
211,202.5
2003,Price
210,186.2
2003,Price
209,181.9
2003,Price
206,177.45
2003,Price
205,172.4
2003,Price
204,172
2003,Price
203,170
2003,Price
202,179
2003,Price
199,185.5
2003,Price
198,190.1
2003,Price
197,176.85
2003,Price
196,174.8
2003,Price
195,170.3
2003,Price
192,169.9
2003,Price
191,168
2003,Price
190,171.95
2003,Price
189,170.55
2003,Price
188,168
2003,Price
185,165.4
2003,Price
184,168.9
2003,Price
183,161.8
2003,Price
182,151.75
2003,Price
181,149.5
2003,Price
178,141
2003,Price
177,139.8
2003,Price
176,144.9
2003,Price
175,142.5
2003,Price
174,138.5
2003,Price
171,137.8
2003,Price
170,138
2003,Price
169,138
2003,Price
168,137
2003,Price
167,135.75
2003,Price
164,136.5
2003,Price
163,134.25
2003,Price
162,133.1
2003,Price
161,134.85
2003,Price
160,130.9
2003,Price
157,131.85
2003,Price
156,130.35
2003,Price
155,128
2003,Price
154,128.5
2003,Price
153,132.4
2003,Price
150,133
2003,Price
149,131.9
2003,Price
148,129.1
2003,Price
147,132
2003,Price
146,131
2003,Price
143,128
2003,Price
142,128
2003,Price
141,129
2003,Price
140,127.95
2003,Price
139,124.1
2003,Price
136,122.25
2003,Price
135,118.8
2003,Price
134,119.5
2003,Price
133,119.3
2003,Price
132,120
2003,Price
129,118.5
2003,Price
128,118.9
2003,Price
127,119
2003,Price
126,119.25
2003,Price
125,117.7
2003,Price
122,116
2003,Price
120,111.7
2003,Price
119,111.2
2003,Price
118,109.25
2003,Price
115,109
2003,Price
114,110.05
2003,Price
113,112
2003,Price
112,112.35
2003,Price
111,111.4
2003,Price
107,110
2003,Price
106,109.3
2003,Price
105,108.2
2003,Price
101,109.05
2003,Price
100,108.45
2003,Price
99,108.95
2003,Price
98,109.4
2003,Price
97,110
2003,Price
94,106.7
2003,Price
93,103.5
2003,Price
92,101.5
2003,Price
91,101.4
2003,Price
90,101.75
2003,Price
87,103.75
2003,Price
86,103.9
2003,Price
85,103.95
2003,Price
84,103.55
2003,Price
83,106.75
2003,Price
81,107.4
2003,Price
80,107.05
2003,Price
79,106.35
2003,Price
78,103.7
2003,Price
76,102.5
2003,Price
72,103.9
2003,Price
71,104.9
2003,Price
70,105
2003,Price
69,103.7
2003,Price
66,104.3
2003,Price
65,111
2003,Price
64,109.9
2003,Price
63,110.05
2003,Price
62,113
2003,Price
59,111.25
2003,Price
58,106.95
2003,Price
57,109
2003,Price
56,108.15
2003,Price
55,107.8
2003,Price
52,106.3
2003,Price
51,108
2003,Price
50,104.4
2003,Price
49,104
2003,Price
48,102.4
2003,Price
45,100
2003,Price
43,102.5
2003,Price
42,101.25
2003,Price
41,100.2
2003,Price
38,100.8
2003,Price
37,98.9
2003,Price
36,110
2003,Price
35,100.6
2003,Price
34,99
2003,Price
31,97.65
2003,Price
30,101
2003,Price
29,107.4
2003,Price
28,106.45
2003,Price
27,109.7
2003,Price
24,113.4
2003,Price
23,114.5
2003,Price
22,113.7
2003,Price
21,111.5
2003,Price
20,112.25
2003,Price
17,112.25
2003,Price
16,112
2003,Price
15,112
2003,Price
14,111
2003,Price
13,111.85
2003,Price
10,112
2003,Price
9,112
2003,Price
8,111.5
2003,Price
7,109.75
2003,Price
6,114
2003,Price
3,115.35
2003,Price
2,114.25
2002,Price
1,114
2002,Price
365,113.7
2002,Price
364,113.65
2002,Price
361,112.2
2002,Price
360,111
2002,Price
358,108.75
2002,Price
357,109.1
2002,Price
354,108.9
2002,Price
353,110.4
2002,Price
352,107.9
2002,Price
351,105.4
2002,Price
350,106
2002,Price
347,104.9
2002,Price
346,104.25
2002,Price
345,106.4
2002,Price
344,105.6
2002,Price
343,111.9
2002,Price
340,110
2002,Price
339,109.5
2002,Price
338,105.25
2002,Price
337,108
2002,Price
336,109
2002,Price
333,107
2002,Price
332,106.75
2002,Price
331,105.4
2002,Price
330,107
2002,Price
329,106.75
2002,Price
326,102.3
2002,Price
325,102.65
2002,Price
324,101.7
2002,Price
322,95.35
2002,Price
319,92.8
2002,Price
318,90.3
2002,Price
317,90.5
2002,Price
316,90.2
2002,Price
315,89.15
2002,Price
312,87.9
2002,Price
311,89.25
2002,Price
309,87.1
2002,Price
308,87.35
2002,Price
305,85.3
2002,Price
304,84.35
2002,Price
303,84
2002,Price
302,82.4
2002,Price
301,81.05
2002,Price
298,83.75
2002,Price
297,84.9
2002,Price
296,85.8
2002,Price
295,87.4
2002,Price
294,87
2002,Price
291,86.25
2002,Price
290,84.9
2002,Price
289,85.4
2002,Price
287,85.2
2002,Price
284,85.6
2002,Price
283,84.7
2002,Price
282,86.2
2002,Price
281,86.7
2002,Price
280,86
2002,Price
277,85
2002,Price
276,82.9
2002,Price
274,82.35
2002,Price
273,82.7
2002,Price
270,83.5
2002,Price
269,83
2002,Price
268,82.7
2002,Price
267,82.4
2002,Price
266,83.7
2002,Price
263,83.4
2002,Price
262,85.55
2002,Price
261,87.8
2002,Price
260,88.6
2002,Price
259,89
2002,Price
256,89.3
2002,Price
255,86.3
2002,Price
254,86.9
2002,Price
252,86.9
2002,Price
249,88.2
2002,Price
248,89.45
2002,Price
247,88.5
2002,Price
246,89.9
2002,Price
245,90.4
2002,Price
242,86.9
2002,Price
241,87
2002,Price
240,87.5
2002,Price
239,89.9
2002,Price
238,90.5
2002,Price
235,89.9
2002,Price
234,90.4
2002,Price
233,90.5
2002,Price
232,91
2002,Price
231,91.45
2002,Price
228,92.5
2002,Price
226,91.35
2002,Price
225,92.5
2002,Price
224,91.7
2002,Price
221,92
2002,Price
220,93.4
2002,Price
219,96.5
2002,Price
218,94.9
2002,Price
217,94.55
2002,Price
214,91.5
2002,Price
213,94
2002,Price
212,93
2002,Price
211,100.5
2002,Price
210,95.5
2002,Price
207,96.5
2002,Price
206,102
2002,Price
205,100.5
2002,Price
204,101.25
2002,Price
203,102.9
2002,Price
200,106.25
2002,Price
199,104.7
2002,Price
198,104
2002,Price
197,108
2002,Price
196,110.05
2002,Price
193,114.25
2002,Price
192,115
2002,Price
191,116.45
2002,Price
190,119.9
2002,Price
189,120
2002,Price
186,117.5
2002,Price
185,116.25
2002,Price
184,117.5
2002,Price
183,119.45
2002,Price
182,117.2
2002,Price
179,114.6
2002,Price
178,112.6
2002,Price
177,111.9
2002,Price
176,117
2002,Price
175,116.7
2002,Price
172,108.7
2002,Price
171,105.5
2002,Price
170,109.8
2002,Price
169,115
2002,Price
168,114.4
2002,Price
165,110
2002,Price
164,108.5
2002,Price
163,105.7
2002,Price
162,105.85
2002,Price
161,101.2
2002,Price
158,97.2
2002,Price
157,97.5
2002,Price
156,95.75
2002,Price
155,93.6
2002,Price
154,94.5
2002,Price
151,91.05
2002,Price
150,92.9
2002,Price
149,90.75
2002,Price
148,89.75
2002,Price
147,93.5
2002,Price
144,90.85
2002,Price
143,88.05
2002,Price
142,90.2
2002,Price
141,93.55
2002,Price
140,100.5
2002,Price
137,106
2002,Price
136,105.95
2002,Price
135,108.5
2002,Price
134,109.9
2002,Price
133,111
2002,Price
130,109
2002,Price
129,112
2002,Price
128,112
2002,Price
127,111.85
2002,Price
126,111
2002,Price
123,110
2002,Price
122,108.5
2002,Price
120,106.7
2002,Price
119,108.8
2002,Price
116,108.95
2002,Price
115,110.6
2002,Price
114,109.8
2002,Price
113,108
2002,Price
112,111.4
2002,Price
109,115.1
2002,Price
108,116.1
2002,Price
107,118.6
2002,Price
106,118.25
2002,Price
105,123.25
2002,Price
102,126.65
2002,Price
101,126.45
2002,Price
100,124.6
2002,Price
99,122.3
2002,Price
98,125
2002,Price
95,124.8
2002,Price
94,116
2002,Price
93,116.75
2002,Price
92,114.35
2002,Price
91,115
2002,Price
87,114.4
2002,Price
86,114.5
2002,Price
85,115.8
2002,Price
81,115.95
2002,Price
80,117.85
2002,Price
79,117.8
2002,Price
78,118.95
2002,Price
77,121.9
2002,Price
74,120.5
2002,Price
73,122.5
2002,Price
72,122.9
2002,Price
71,122
2002,Price
70,123.65
2002,Price
67,126
2002,Price
66,127
2002,Price
65,128.35
2002,Price
64,126.25
2002,Price
63,121.95
2002,Price
60,117.8
2002,Price
59,125.45
2002,Price
58,126.5
2002,Price
57,126
2002,Price
56,122.9
2002,Price
53,122
2002,Price
52,122.95
2002,Price
51,123
2002,Price
50,131.8
2002,Price
49,132.9
2002,Price
46,140
2002,Price
45,130.1
2002,Price
44,127.9
2002,Price
43,129.8
2002,Price
42,129.1
2002,Price
39,124.25
2002,Price
38,125
2002,Price
37,124.75
2002,Price
36,117.2
2002,Price
35,121.7
2002,Price
32,121.7
2002,Price
31,117.8
2002,Price
30,116.35
2002,Price
29,114.4
2002,Price
28,112.8
2002,Price
25,112.4
2002,Price
24,117.95
2002,Price
23,120.55
2002,Price
22,116.8
2002,Price
21,117.95
2002,Price
18,116.75
2002,Price
17,108.4
2002,Price
16,102
2002,Price
15,103.75
2002,Price
14,102.85
2002,Price
11,95.5
2002,Price
10,93.5
2002,Price
9,93.5
2002,Price
8,95.8
2002,Price
7,97.9
2002,Price
4,93.45
2002,Price
3,93.5
2002,Price
2,89
2001,Price
1,91.75
2001,Price
365,90
2001,Price
362,83.75
2001,Price
361,86
2001,Price
360,88.5
2001,Price
358,89.5
2001,Price
355,89.6
2001,Price
354,93.9
2001,Price
353,96.4
2001,Price
352,97
2001,Price
348,99.7
2001,Price
347,101.75
2001,Price
346,106.5
2001,Price
345,103.85
2001,Price
344,95
2001,Price
341,95
2001,Price
340,97.8
2001,Price
339,96
2001,Price
338,92.5
2001,Price
337,93
2001,Price
333,93.3
2001,Price
332,92.3
2001,Price
331,90
2001,Price
330,92.5
2001,Price
327,95.9
2001,Price
326,98
2001,Price
325,98.2
2001,Price
324,98.25
2001,Price
323,97.5
2001,Price
319,93.4
2001,Price
318,89
2001,Price
317,89.85
2001,Price
316,89.3
2001,Price
313,88.5
2001,Price
312,89.7
2001,Price
311,94
2001,Price
310,92.05
2001,Price
309,84.5
2001,Price
306,82.65
2001,Price
305,77
2001,Price
304,74
2001,Price
303,72.25
2001,Price
302,69.9
2001,Price
298,67
2001,Price
297,66.6
2001,Price
296,69.8
2001,Price
295,68.5
2001,Price
292,64
2001,Price
291,65
2001,Price
290,66.5
2001,Price
289,65.5
2001,Price
288,63.65
2001,Price
285,64.2
2001,Price
284,62.8
2001,Price
283,63.1
2001,Price
282,60.15
2001,Price
281,60.5
2001,Price
278,63.25
2001,Price
277,60.5
2001,Price
276,56.9
2001,Price
274,57.7
2001,Price
271,54.4
2001,Price
270,53.85
2001,Price
269,52.9
2001,Price
268,54.25
2001,Price
267,54
2001,Price
264,53.95
2001,Price
263,56.15
2001,Price
262,58
2001,Price
261,55.95
2001,Price
260,57
2001,Price
257,61
2001,Price
256,66.75
2001,Price
255,66.4
2001,Price
254,71.2
2001,Price
253,71.8
2001,Price
250,71.2
2001,Price
249,68.4
2001,Price
248,67.25
2001,Price
247,66
2001,Price
246,68
2001,Price
243,70.05
2001,Price
242,74.95
2001,Price
241,76.4
2001,Price
240,74.45
2001,Price
239,76
2001,Price
236,75.9
2001,Price
235,77.5
2001,Price
233,76
2001,Price
232,75.75
2001,Price
229,77.25
2001,Price
228,76
2001,Price
226,73.9
2001,Price
225,72.75
2001,Price
222,72.65
2001,Price
221,72.8
2001,Price
220,72.9
2001,Price
219,74.3
2001,Price
218,77.4
2001,Price
215,71.9
2001,Price
214,71.75
2001,Price
213,71.4
2001,Price
212,72.1
2001,Price
211,73.2
2001,Price
208,74.5
2001,Price
207,76
2001,Price
206,78.95
2001,Price
205,81
2001,Price
204,81
2001,Price
201,83
2001,Price
200,82.7
2001,Price
199,84
2001,Price
198,83.9
2001,Price
197,87.9
2001,Price
194,88.75
2001,Price
193,86.8
2001,Price
192,86.4
2001,Price
191,84.4
2001,Price
190,81
2001,Price
187,82
2001,Price
186,81.9
2001,Price
185,84.1
2001,Price
184,82.3
2001,Price
183,83.7
2001,Price
180,83.9
2001,Price
179,85.9
2001,Price
178,89.45
2001,Price
177,91
2001,Price
176,92.9
2001,Price
173,99.9
2001,Price
172,102.75
2001,Price
171,102.5
2001,Price
170,101.5
2001,Price
169,100.9
2001,Price
166,104.1
2001,Price
165,109.5
2001,Price
164,111.15
2001,Price
163,113.45
2001,Price
162,114.45
2001,Price
159,113.8
2001,Price
158,115.6
2001,Price
157,117.2
2001,Price
156,117.45
2001,Price
155,121.9
2001,Price
152,123.5
2001,Price
151,124.85
2001,Price
150,129.5
2001,Price
149,127.95
2001,Price
148,126
2001,Price
145,124.5
2001,Price
144,125.85
2001,Price
143,128.4
2001,Price
142,127.5
2001,Price
141,127.25
2001,Price
138,130.95
2001,Price
137,125.95
2001,Price
136,123.5
2001,Price
135,124
2001,Price
134,127.5
2001,Price
131,129.3
2001,Price
130,129.4
2001,Price
129,133
2001,Price
128,129.95
2001,Price
127,132
2001,Price
124,131.75
2001,Price
123,134.5
2001,Price
122,139.9
2001,Price
120,142
2001,Price
117,142
2001,Price
116,146
2001,Price
115,129.6
2001,Price
114,124.5
2001,Price
113,124.5
2001,Price
110,122
2001,Price
109,127.8
2001,Price
108,125.9
2001,Price
107,122.2
2001,Price
106,118
2001,Price
102,116.9
2001,Price
101,120.5
2001,Price
101,128.1
2001,Price
100,121.25
2001,Price
99,121.3
2001,Price
96,125
2001,Price
94,121.55
2001,Price
93,122
2001,Price
92,120
2001,Price
89,125
2001,Price
88,127.25
2001,Price
87,127.8
2001,Price
86,123.9
2001,Price
85,123.1
2001,Price
82,127
2001,Price
81,131
2001,Price
80,130
2001,Price
79,133.5
2001,Price
78,133.8
2001,Price
78,127
2001,Price
75,127.9
2001,Price
74,127.5
2001,Price
